username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/10/04 10:56;578;672;"QUE TAL CARADURAS @tctelevision Medios Corruptos Homogénicos del Ecuador, tienen pensado en censurar las NOTICIA, buscan tergiversar y ocultar la verdad para, librarse de muchas investigaciones de Corrupción que apuntan al Gobierno de @Lenin Moreno. #ParoNacionalEcuador pic.twitter.com/khewFOj3dC";;@tctelevision @Lenin;#ParoNacionalEcuador;"1180149613103386624";https://twitter.com/Jhon_frank34/status/1180149613103386624
;2019/10/04 10:53;206;411;"Afortunadamente tengo un buen empleo. Pero no por ello señalo a quienes salen a las calles como “vagos, violentos”. “Ecuador necesita trabajar”, dicen indignados. Claro que lo necesitamos, pero de una forma digna y justa. Sal de tu privilegio y tu burbuja. #ParoNacionalEcuador pic.twitter.com/KcMRqUzxCM";;;#ParoNacionalEcuador;"1180148920242118661";https://twitter.com/Anipacha/status/1180148920242118661
;2019/10/04 10:45;228;414;"Vivanco y Boscan no están cubriendo las movilizaciones, no por la pauta sino porque saben que les sacan la madre si los ven ahí metidos. Ademas, no conocen esos barrios, se vayan a perder. #ParoNacionalEcuador";;;#ParoNacionalEcuador;"1180146835412914176";https://twitter.com/mateoizquierd0/status/1180146835412914176
;2019/10/04 10:41;300;240;"Donde están los gobiernos internacionales para condenar este atropello hacía el pueblo de Ecuador? Lenín Moreno renuncie. Por una Latinoamérica libre y soberana HLVS #ParoNacionalEcuador pic.twitter.com/rt0TnLRpsL";;;#ParoNacionalEcuador;"1180146046934175744";https://twitter.com/14capo/status/1180146046934175744
;2019/10/04 10:27;70;77;"No se confunda Sra. Romo a nosotros si nos enseñaron que cuando la tiranía es ley, la revolución es orden! Algo que evidentemente a su universidad le falta por saber... #FueraLeninFuera #FueraRomo #FueraTraidores #ParoNacionalEcuador #PaquetazoDeMoreno #UCESeDefiendepic.twitter.com/hxJSqJU6E1";;;#FueraLeninFuera #FueraRomo #FueraTraidores #ParoNacionalEcuador #PaquetazoDeMoreno #UCESeDefiendepic;"1180142481557610496";https://twitter.com/TatianaMParraC/status/1180142481557610496
;2019/10/04 10:26;136;166;"Este señor policía debe ser separado de la institución y sancionado por atropellar con alevosía y premeditación a un ciudadano indefenso. #ParoNacionalEcuador pic.twitter.com/qyN0PR3VZ3";;;#ParoNacionalEcuador;"1180142027666857987";https://twitter.com/CARLOSCAHUASQUI/status/1180142027666857987
;2019/10/04 10:25;237;280;"NO somos golpistas, somos ciudadanía indignada d Ecuador ejerciendo el dcho a la protesta frente a un gobierno q actúa contra el pueblo. Aquí lo cuento,gracias @ctxt_es x romper el cerco mediático y ayudarnos a difundir la verdad dl #ParoNacionalEcuador https://ctxt.es/es/20191002/Firmas/28701/Ecuador-Lenin-Moreno-neoliberal-America-Latina.htm …";;@ctxt_es;#ParoNacionalEcuador;"1180141919575429120";https://twitter.com/AdoracionGuaman/status/1180141919575429120
;2019/10/04 10:18;72;65;"Pablo Zambrano, presiente de la Cámara de Industrias y Producción, asegura que por la paralización del 3 de octubre las pérdidas en el sector industrial ascienden a $ 261 millones. #ParoNacionalEcuador pic.twitter.com/NbHx6kvZDF";;;#ParoNacionalEcuador;"1180140130385977345";https://twitter.com/Expresoec/status/1180140130385977345
;2019/10/04 10:16;43;91;"Esta es la forma de vencer el cerco mediático de la pren$a. Digan el nombre de esa srta. que avergüenza al periodismo @MashiRafael #ParoNacionalEcuador #ParoDeTransportadorespic.twitter.com/N8bMDwpScA";;@MashiRafael;#ParoNacionalEcuador #ParoDeTransportadorespic;"1180139738604417026";https://twitter.com/Israel7Calderon/status/1180139738604417026
;2019/10/04 10:06;1094;1366;""Haber declarado #EstadoDeExcepción demuestra que el gobierno (de Moreno) está temblando y con miedo a un pueblo que se levanta, no aceptamos #medidaseconomicas. Hoy viernes #04Oct sigue el #ParoNacionalEcuador" [Dirigente Mov. Indígena]. #FuerzaEcuador #ParoNacional #Paquetazopic.twitter.com/OSrbrGhMCF";;;#EstadoDeExcepci #medidaseconomicas #04Oct #ParoNacionalEcuador #FuerzaEcuador #ParoNacional #Paquetazopic;"1180137187549024258";https://twitter.com/kolectiVOZ/status/1180137187549024258
;2019/10/04 10:00;66;81;"A esta hora en el Centro Histórico de Quito, calle Venezuela y Sucre grab despliegue militar y policial. Se evitará el ingreso de manifestantes para resguardar el patrimonio. #ParoNacionalEcuador #ParoDeTransportepic.twitter.com/ohH6SM1usU";;;#ParoNacionalEcuador #ParoDeTransportepic;"1180135590559469568";https://twitter.com/revistaPlanV/status/1180135590559469568
;2019/10/04 07:14;125;33;"En el #DiaMundialDeLosAnimales saludamos a estas bestias que se van todas por un barranco, tratan de usar paramilitares y fuerzas represoras leales para no hundirse, pero en su día les decimos: S E S E CA R O N #MovimientoIndígenaEnRevolución #ParoNacionalEcuador pic.twitter.com/KcasVXx4l9";;;#DiaMundialDeLosAnimales #MovimientoInd #ParoNacionalEcuador;"1180093873776971776";https://twitter.com/Cclapmirandaofi/status/1180093873776971776
;2019/10/04 07:13;221;335;"Vine soplado a Guayaquil para evitar que el pueblo me bote como a perro de Carondelet. Estoy cagado del miedo y no consigo una silla voladora, por si tengo que huir del país. Yo le digo No al #ParoNacionalEcuador porque estamos #DecididosACrecer la economía de mis panas.pic.twitter.com/HdeVHfw14o";;;#ParoNacionalEcuador #DecididosACrecer;"1180093568796561408";https://twitter.com/Lerdin_Cuantico/status/1180093568796561408
;2019/10/03 23:13;117;236;"Las y los estudiantes fueron los primeros en movilizarse de forma organizada. Y aquí la bandera que a muchos correístas les quitó la sonrisa. Ni @Lenin Ni @MashiRafael La Lucha es del PUEBLO #ParoNacionalEcuador pic.twitter.com/86H2RBncoH";;@Lenin @MashiRafael;#ParoNacionalEcuador;"1179972738032836608";https://twitter.com/VAndresQuishpe/status/1179972738032836608
;2019/10/03 21:36;129;92;"Policías montados obligan a un grupo de jóvenes a salir de un local de comida rápida en #Cuenca. A algunos les golpearon con el látigo que usan con los caballos. #ParoNacionalEC #ParoNacionalEcuador #ParoDeTransporte #MovilizaciónNacionalpic.twitter.com/6n1bBPV4yQ";;;#Cuenca #ParoNacionalEC #ParoNacionalEcuador #ParoDeTransporte #Movilizaci;"1179948421635022848";https://twitter.com/jfbeltranr/status/1179948421635022848
;2019/10/03 20:45;61;125;"Y #Quito lo hizo. @Lenin ahora está en #Guayaquil. Salió de Carondelet porq las fuerzas vivas empezaron a respirarle en la nuca. «Cuando un pueblo enérgico y viril llora, la injusticia tiembla». #ParoNacionalEcuador";;@Lenin;#Quito #Guayaquil #ParoNacionalEcuador;"1179935553132908544";https://twitter.com/alissita/status/1179935553132908544
;2019/10/03 18:19;65;76;"#ParoNacionalEcuador : Se registran protestan en Avenida Malecón e Illingworth, en Guayaquil. Manifestantes se aglomeran en los exteriores del edificio de la Gobernación. Personal de la Policía resguarda la zona. Video: @Blankimonkipic.twitter.com/3SdBdJwmo2";;@Blankimonkipic;#ParoNacionalEcuador;"1179898727957434369";https://twitter.com/DiarioExtraEc/status/1179898727957434369
;2019/10/03 14:01;118;140;"Ahora: #ParoNacionalEcuador Asi manifestantes se dirigen al palacio de gobierno. En todo el país se realizan fuertes protestas contra Lenin Moreno. pic.twitter.com/U8vu2nM5aB";;;#ParoNacionalEcuador;"1179833911737761792";https://twitter.com/Chileokulto/status/1179833911737761792
;2019/10/03 12:00;4;8;"Renuncia maldito inepto, mira que lo causas maldito traidor #quito #ecuador #ParoDeTransportadores #paronacionalecuador #paronacionaldeconductores @Lenin @MashiRafaelpic.twitter.com/gv7abYocqL";;@Lenin @MashiRafaelpic;#quito #ecuador #ParoDeTransportadores #paronacionalecuador #paronacionaldeconductores;"1179803445068550145";https://twitter.com/dexterpons/status/1179803445068550145
;2019/10/03 09:19;0;1;"A echar patada! Ecuador vive un día de paralización de la transportación pública, medida tomada en rechazo al aumento de la gasolina. Foto: Marcos Pin #paronacionalecuador #paronacional #sinbuses #parodetransporte #guayaquil #ecuador #parodetransportistas #LeninMorenopic.twitter.com/YcehjEOauh";;;#paronacionalecuador #paronacional #sinbuses #parodetransporte #guayaquil #ecuador #parodetransportistas #LeninMorenopic;"1179762937382219776";https://twitter.com/peterparker225/status/1179762937382219776
;2019/10/02 21:34;1;0;"#ParoNacionalEcuador https://twitter.com/ABZEVALLOS/status/1179583779507249153 …";;;#ParoNacionalEcuador;"1179585539105853441";https://twitter.com/allisonazul/status/1179585539105853441
;2019/10/02 20:53;0;0;"Importante: ante el anuncio de la paralización del servicio de transporte público se suspende la asistencia a clases. #Movilizaciones #ParoNacionalEcuador #MovilizacionNacional #SuspensiónDeClasespic.twitter.com/ZtEZBgQhT5";;;#Movilizaciones #ParoNacionalEcuador #MovilizacionNacional #Suspensi;"1179575077014294529";https://twitter.com/maritzarobalino/status/1179575077014294529
